大区域,小区域,小区名,该房源建筑时间,小区建造时间,楼栋数量,房屋数量,地铁距离,物业公司,物业费,开发商,房屋类型,房源链接,房源标题,房源户型,房源楼层,房源总楼,电梯,装修,面积,朝向,住宅类型,关注,发布时间,房屋总价,房屋单价,笋度
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101520356.html,保利时代 3室2厅 251万,3室2厅1厨1卫,高楼层 (共34层),['共34层'],有,毛坯,90㎡,南,普通住宅,19,2018-11-11,251,27889,1.0649940810325733
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101701154.html,保利时代正规大四房，业主诚心出售，欢迎咨询,4室2厅1厨2卫,高楼层 (共45层),['共45层'],有,精装,147.56㎡,南 北,普通住宅,14,2019-01-11,415,28125,1.074006186275633
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102168825.html,保利时代 三房一卫 中高楼层 采光视野好,3室2厅1厨1卫,中楼层 (共45层),['共45层'],有,精装,97㎡,南,普通住宅,7,2019-05-12,280,28866,1.102302669263375
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102184479.html,保利时代 3室2厅 295万,3室2厅1厨1卫,低楼层 (共33层),['共33层'],有,其他,106㎡,南 北,普通住宅,2,2019-05-15,295,27831,1.0627792416084316
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101251810.html,保利时代 南北通透 厨房在侧面户型好 满两年,3室2厅1厨1卫,中楼层 (共33层),['共33层'],有,毛坯,105.21㎡,南 北,普通住宅,25,2018-08-29,295,28040,1.0707603009126665
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101849128.html,保利时代 婚房精装修 3房2厅2卫 采光好,3室2厅1厨2卫,中楼层 (共34层),['共34层'],有,精装,107.77㎡,南 北,普通住宅,12,2019-03-06,338,31364,1.1976935120479628
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101380484.html,关山大道百万方央企大盘，经典2居室，产证满二税费低,2室2厅1厨1卫,低楼层 (共34层),['共34层'],有,精装,75.81㎡,南,普通住宅,30,2018-09-30,205,27042,1.0326497880627792
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102021282.html,产证满二无贷款，税费低，中高层，采光好。,2室1厅1厨1卫,中楼层 (共33层),['共33层'],有,简装,73.17㎡,南,普通住宅,4,2019-04-12,205,28017,1.0698820025203346
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102123700.html,保利时代  95平 南北通透  精装修 诚心出售,3室2厅1厨1卫,低楼层 (共33层),['共33层'],有,精装,95.3㎡,南 北,普通住宅,2,2019-05-05,290,30431,1.162065146828579
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102134255.html,南北通透，精装修，两证满两年。,3室2厅1厨2卫,低楼层 (共34层),['共34层'],有,精装,108㎡,南 北,普通住宅,14,2019-05-06,298,27593,1.053690762592126
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102140015.html,满二年 精装3房带暖气 中间楼层楼栋,3室2厅1厨1卫,高楼层 (共34层),['共34层'],有,精装,91.53㎡,南,普通住宅,5,2019-05-07,268,29281,1.1181502272119754
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101848097.html,保利时代精装3房，南北通透，拎包入住。,3室2厅1厨2卫,低楼层 (共18层),['共18层'],有,精装,131.7㎡,南 北,普通住宅,11,2019-03-06,377,28626,1.0931378164738228
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101398580.html,保利时代朝南精装修两房满两年阳台双面采光,2室2厅1厨1卫,低楼层 (共33层),['共33层'],有,精装,73.86㎡,南,普通住宅,5,2018-10-07,210,28433,1.085767747355558
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101986783.html,小区中间位置，中间楼层，看房方便,3室2厅1厨2卫,高楼层 (共34层),['共34层'],有,精装,108.06㎡,南 北,普通住宅,4,2019-04-04,350,32390,1.236873257723298
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102141575.html,此房精装修，房产证已经满两年，税费少，采光好,3室1厅1厨1卫,低楼层 (共34层),['共34层'],有,精装,94.09㎡,东南,普通住宅,6,2019-05-07,255,27102,1.0349410012601672
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102148326.html,时代天悦 东南三房 不临街 小高层公摊小 视野采光好,3室2厅1厨1卫,中楼层 (共18层),['共18层'],有,精装,93.21㎡,南,普通住宅,4,2019-05-09,280,30040,1.1471340741589338
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104100752983.html,房子是保利时代G5公馆，清水毛坯,1室0厅0厨1卫,高楼层 (共18层),['共18层'],有,毛坯,43.08㎡,南,商住两用,22,2017-12-18,130,30177,1.1523656776263032
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102067675.html,满两年 精装修 通透户型 楼层好,3室2厅1厨2卫,低楼层 (共33层),['共33层'],有,精装,106㎡,南 北,普通住宅,7,2019-04-22,310,29246,1.1168136861801656
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101455610.html,精装修，三房，无贷款，中间楼层，采光好,3室2厅1厨1卫,高楼层 (共18层),['共18层'],有,精装,91.68㎡,南,普通住宅,11,2018-10-23,255,27815,1.0621682514224615
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102141363.html,此房满两年，东南向，采光视野棒，中高层，精装修,2室1厅1厨1卫,高楼层 (共33层),['共33层'],有,精装,73.59㎡,东南,普通住宅,3,2019-05-07,205,27858,1.0638102875472564
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101853069.html,南北通透，双阳台，两证满两年，视野开阔,3室2厅1厨1卫,中楼层 (共33层),['共33层'],有,简装,103.86㎡,南 北,普通住宅,12,2019-03-07,283,27249,1.040554473593768
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101854381.html,保利时代天悦  电梯房 朝南大开间,1室0厅0厨1卫,低楼层 (共18层),['共18层'],有,精装,28.32㎡,南,普通住宅,10,2019-03-08,95,33546,1.2810172986596402
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101933848.html,南北通透  满两年 精装修满两年,3室2厅1厨2卫,低楼层 (共34层),['共34层'],有,精装,107.7㎡,南 北,普通住宅,8,2019-03-24,318,29527,1.1275442013212662
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101945139.html,关山大道 保利时代97平精装修，未入住诚售,3室2厅1厨1卫,中楼层 (共33层),['共33层'],有,精装,97㎡,南,普通住宅,6,2019-03-27,280,28866,1.102302669263375
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101999500.html,带朝南露台  开发商精装，独门独户，看房方便,3室2厅1厨2卫,低楼层 (共33层),['共33层'],有,精装,97㎡,南,普通住宅,4,2019-04-08,272,28042,1.0708366746859128
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101738816.html,保利时代婚房装修小三房 诚心卖,3室2厅1厨1卫,低楼层 (共33层),['共33层'],有,精装,94㎡,南,普通住宅,28,2019-01-27,248,26383,1.0074846297781341
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101953481.html,南北通透三房，中高楼层，视野开阔，自住精装修！,3室2厅1厨2卫,中楼层 (共34层),['共34层'],有,精装,108㎡,南 北,普通住宅,3,2019-03-28,335,31019,1.1845190361629816
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102005189.html,中式装修  小区中间楼栋 观景楼,4室2厅1厨2卫,低楼层 (共34层),['共34层'],有,精装,135.41㎡,南 北,普通住宅,10,2019-04-09,438,32347,1.235231221598503
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101932877.html,保利时代精装两居中高层产证满两年小区中间位置,2室1厅1厨1卫,中楼层 (共33层),['共33层'],有,精装,73.18㎡,南,普通住宅,2,2019-03-24,210,28697,1.0958490854240654
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101141880.html,精装自住两房，两证两年，诚心出售,2室2厅1厨1卫,低楼层 (共34层),['共34层'],有,精装,75.18㎡,南,普通住宅,16,2018-07-25,200,26603,1.0158857448352236
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101627954.html,房子属于中高层 采光视野好 看房方便,2室2厅1厨1卫,高楼层 (共33层),['共33层'],有,精装,73.7㎡,南,普通住宅,9,2018-12-15,208,28223,1.0777485011647001
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101681974.html,保利时代 两居朝南户型 精装  满二税费少,2室1厅1厨1卫,中楼层 (共33层),['共33层'],有,简装,73.5㎡,南,普通住宅,2,2019-01-04,210,28572,1.0910757245961737
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102203200.html,保利时代 全南向两居室 带露台，产证12月满二,2室1厅1厨1卫,低楼层 (共33层),['共33层'],有,简装,73.17㎡,南,普通住宅,1,2019-05-19,210,28701,1.0960018329705579
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101409813.html,保利稀有南北通透小三房户型，已满两年，业主诚心出售,3室2厅1厨1卫,低楼层 (共33层),['共33层'],有,简装,95.77㎡,南 北,普通住宅,69,2018-10-10,238,24852,0.9490205063581166
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104100999659.html,保利时代73小两房，精装修，诚心出售,2室2厅1厨1卫,低楼层 (共33层),['共33层'],有,精装,72.35㎡,南,普通住宅,17,2018-05-24,220,30408,1.161186848436247
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102049611.html,保利时代 3房2卫 诚意出售 2020年元月满2年 楼层好,3室1厅1厨2卫,高楼层 (共34层),['共34层'],有,简装,107.6㎡,南 北,普通住宅,7,2019-04-18,288,26766,1.0221102073547943
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101379548.html,保利时代 朝南三房 自住精装 满二税费低,3室2厅1厨1卫,低楼层 (共34层),['共34层'],有,精装,94㎡,南,普通住宅,22,2018-09-30,258,27447,1.0481154771451484
东湖高新,民族大道,保利时代,2014,2014,34栋,7710户,暂无地铁,保利（武汉）物业管理有限公司,2.9至6元/平米/月,武汉保利金谷房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101410420.html,保利时代北区 高楼层 精装三房 业主诚心出售,3室2厅1厨2卫,中楼层 (共33层),['共33层'],有,精装,116.29㎡,南 北,普通住宅,13,2018-10-10,345,29668,1.132928552335128
